id,prod,age,Sum Assured,Term,Term_if,Premium,sex,spc,prem_esc,sa_esc,esc_m,units_1,units_99,alloc_1,alloc_99,proj_max
40,3,58,243000,0,0,0,0,30,0,0,4,0,0,0,0,0
41,3,60,148000,0,0,0,1,30,0,0,11,0,0,0,0,0
42,3,59,417000,0,0,0,1,30,0,0,7,0,0,0,0,0
43,3,69,124000,0,0,0,0,30,0,0,11,0,0,0,0,0
44,3,55,333000,0,0,0,0,30,0,0,2,0,0,0,0,0
45,3,70,270000,0,0,0,0,30,0,0,8,0,0,0,0,0
46,3,55,472000,0,0,0,0,30,0,0,4,0,0,0,0,0
47,3,67,60000,0,0,0,1,30,0,0,5,0,0,0,0,0
48,3,65,425000,0,0,0,1,30,0,0,8,0,0,0,0,0
49,3,66,322000,0,0,0,1,30,0,0,11,0,0,0,0,0
50,3,58,462000,0,0,0,0,30,0,0,3,0,0,0,0,0
51,3,70,185000,0,0,0,1,30,0,0,5,0,0,0,0,0
52,3,55,60000,0,0,0,0,30,0,0,11,0,0,0,0,0
53,3,63,60000,0,0,0,1,30,0,0,11,0,0,0,0,0
54,3,56,60000,0,0,0,1,30,0,0,8,0,0,0,0,0
55,3,68,166000,0,0,0,1,30,0,0,4,0,0,0,0,0
56,3,59,442000,0,0,0,1,30,0,0,6,0,0,0,0,0
57,3,60,242000,0,0,0,0,30,0,0,7,0,0,0,0,0
58,3,62,256000,0,0,0,1,30,0,0,9,0,0,0,0,0
59,3,60,149000,0,0,0,0,30,0,0,2,0,0,0,0,0
60,3,55,400000,0,0,0,0,30,0,0,7,0,0,0,0,0
61,3,55,126000,0,0,0,1,30,0,0,7,0,0,0,0,0
62,3,61,461000,0,0,0,0,30,0,0,9,0,0,0,0,0
63,3,64,425000,0,0,0,0,30,0,0,8,0,0,0,0,0
64,3,55,491000,0,0,0,1,30,0,0,8,0,0,0,0,0
65,3,62,221000,0,0,0,0,30,0,0,1,0,0,0,0,0
66,3,62,186000,0,0,0,1,30,0,0,2,0,0,0,0,0
67,3,58,164000,0,0,0,1,30,0,0,1,0,0,0,0,0
68,3,61,60000,0,0,0,1,30,0,0,2,0,0,0,0,0
69,3,68,275000,0,0,0,0,30,0,0,4,0,0,0,0,0
70,3,55,191000,0,0,0,0,30,0,0,5,0,0,0,0,0
71,3,59,337000,0,0,0,1,30,0,0,7,0,0,0,0,0
72,3,63,422000,0,0,0,0,30,0,0,1,0,0,0,0,0
73,3,61,197000,0,0,0,0,30,0,0,7,0,0,0,0,0
74,3,68,60000,0,0,0,0,30,0,0,4,0,0,0,0,0
75,3,64,137000,0,0,0,0,30,0,0,2,0,0,0,0,0
76,3,58,303000,0,0,0,0,30,0,0,12,0,0,0,0,0
77,3,56,450000,0,0,0,0,30,0,0,7,0,0,0,0,0
78,3,61,224000,0,0,0,1,30,0,0,3,0,0,0,0,0
79,3,55,208000,0,0,0,1,30,0,0,10,0,0,0,0,0
80,3,55,85000,0,0,0,1,30,0,0,10,0,0,0,0,0
81,3,61,453000,0,0,0,1,30,0,0,4,0,0,0,0,0
82,3,64,231000,0,0,0,1,30,0,0,4,0,0,0,0,0
83,3,57,124000,0,0,0,0,30,0,0,1,0,0,0,0,0
84,3,62,422000,0,0,0,1,30,0,0,9,0,0,0,0,0
85,3,62,264000,0,0,0,1,30,0,0,3,0,0,0,0,0
86,3,60,60000,0,0,0,1,30,0,0,7,0,0,0,0,0
87,3,63,560000,0,0,0,0,30,0,0,8,0,0,0,0,0
88,3,64,140000,0,0,0,1,30,0,0,2,0,0,0,0,0
89,3,70,207000,0,0,0,0,30,0,0,12,0,0,0,0,0
90,3,62,140000,0,0,0,1,30,0,0,5,0,0,0,0,0
91,3,70,406000,0,0,0,1,30,0,0,1,0,0,0,0,0
92,3,70,124000,0,0,0,1,30,0,0,5,0,0,0,0,0
93,3,67,169000,0,0,0,0,30,0,0,8,0,0,0,0,0
94,3,66,171000,0,0,0,0,30,0,0,8,0,0,0,0,0
95,3,67,239000,0,0,0,0,30,0,0,10,0,0,0,0,0
96,3,67,120000,0,0,0,0,30,0,0,9,0,0,0,0,0
97,3,63,137000,0,0,0,0,30,0,0,10,0,0,0,0,0
98,3,66,220000,0,0,0,0,30,0,0,5,0,0,0,0,0
99,3,67,268000,0,0,0,1,30,0,0,10,0,0,0,0,0
100,3,62,261000,0,0,0,0,30,0,0,11,0,0,0,0,0
101,3,63,156000,0,0,0,1,30,0,0,3,0,0,0,0,0
102,3,67,509000,0,0,0,0,30,0,0,4,0,0,0,0,0
103,3,59,334000,0,0,0,0,30,0,0,4,0,0,0,0,0
104,3,69,60000,0,0,0,1,30,0,0,11,0,0,0,0,0
105,3,60,159000,0,0,0,0,30,0,0,11,0,0,0,0,0
106,3,63,259000,0,0,0,1,30,0,0,8,0,0,0,0,0
107,3,59,127000,0,0,0,0,30,0,0,12,0,0,0,0,0
108,3,70,226000,0,0,0,0,30,0,0,2,0,0,0,0,0
109,3,59,399000,0,0,0,0,30,0,0,6,0,0,0,0,0
110,3,65,485000,0,0,0,1,30,0,0,4,0,0,0,0,0
111,3,62,306000,0,0,0,1,30,0,0,11,0,0,0,0,0
112,3,56,169000,0,0,0,0,30,0,0,1,0,0,0,0,0
113,3,67,420000,0,0,0,1,30,0,0,1,0,0,0,0,0
114,3,56,377000,0,0,0,0,30,0,0,6,0,0,0,0,0
115,3,64,384000,0,0,0,0,30,0,0,5,0,0,0,0,0
116,3,66,65000,0,0,0,0,30,0,0,10,0,0,0,0,0
117,3,68,519000,0,0,0,1,30,0,0,6,0,0,0,0,0
118,3,59,141000,0,0,0,0,30,0,0,4,0,0,0,0,0
119,3,68,85000,0,0,0,0,30,0,0,3,0,0,0,0,0
120,3,65,392000,0,0,0,1,30,0,0,2,0,0,0,0,0
121,3,69,220000,0,0,0,1,30,0,0,5,0,0,0,0,0
122,3,60,395000,0,0,0,1,30,0,0,6,0,0,0,0,0
123,3,58,445000,0,0,0,0,30,0,0,9,0,0,0,0,0
124,3,66,402000,0,0,0,1,30,0,0,4,0,0,0,0,0
125,3,63,141000,0,0,0,1,30,0,0,12,0,0,0,0,0
126,3,68,174000,0,0,0,1,30,0,0,5,0,0,0,0,0
127,3,58,264000,0,0,0,0,30,0,0,8,0,0,0,0,0
128,3,64,75000,0,0,0,0,30,0,0,1,0,0,0,0,0
129,3,68,362000,0,0,0,0,30,0,0,3,0,0,0,0,0
130,3,62,215000,0,0,0,0,30,0,0,1,0,0,0,0,0
131,3,70,306000,0,0,0,1,30,0,0,2,0,0,0,0,0
132,3,61,202000,0,0,0,0,30,0,0,4,0,0,0,0,0
133,3,70,105000,0,0,0,1,30,0,0,12,0,0,0,0,0
134,3,56,222000,0,0,0,1,30,0,0,7,0,0,0,0,0
135,3,64,406000,0,0,0,0,30,0,0,9,0,0,0,0,0
136,3,58,435000,0,0,0,0,30,0,0,8,0,0,0,0,0
137,3,59,288000,0,0,0,0,30,0,0,1,0,0,0,0,0
138,3,62,201000,0,0,0,0,30,0,0,1,0,0,0,0,0
139,3,63,660000,0,0,0,1,30,0,0,1,0,0,0,0,0
140,3,68,192000,0,0,0,1,30,0,0,10,0,0,0,0,0
141,3,58,442000,0,0,0,1,30,0,0,4,0,0,0,0,0
142,3,68,212000,0,0,0,0,30,0,0,9,0,0,0,0,0
143,3,67,235000,0,0,0,1,30,0,0,5,0,0,0,0,0
144,3,65,168000,0,0,0,1,30,0,0,4,0,0,0,0,0
145,3,55,469000,0,0,0,1,30,0,0,8,0,0,0,0,0
146,3,63,199000,0,0,0,1,30,0,0,2,0,0,0,0,0
147,3,55,350000,0,0,0,0,30,0,0,2,0,0,0,0,0
148,3,62,108000,0,0,0,0,30,0,0,4,0,0,0,0,0
149,3,55,161000,0,0,0,0,30,0,0,5,0,0,0,0,0
150,3,64,252000,0,0,0,0,30,0,0,2,0,0,0,0,0
151,3,59,240000,0,0,0,1,30,0,0,1,0,0,0,0,0
152,3,62,218000,0,0,0,1,30,0,0,9,0,0,0,0,0
153,3,64,497000,0,0,0,1,30,0,0,1,0,0,0,0,0
154,3,58,60000,0,0,0,1,30,0,0,11,0,0,0,0,0
155,3,59,150000,0,0,0,0,30,0,0,10,0,0,0,0,0
156,3,58,397000,0,0,0,1,30,0,0,3,0,0,0,0,0
157,3,68,214000,0,0,0,1,30,0,0,11,0,0,0,0,0
158,3,69,414000,0,0,0,0,30,0,0,5,0,0,0,0,0
159,3,61,289000,0,0,0,1,30,0,0,5,0,0,0,0,0
160,3,56,201000,0,0,0,0,30,0,0,12,0,0,0,0,0
161,3,65,148000,0,0,0,0,30,0,0,1,0,0,0,0,0
162,3,58,168000,0,0,0,1,30,0,0,1,0,0,0,0,0
163,3,61,408000,0,0,0,0,30,0,0,6,0,0,0,0,0
164,3,58,384000,0,0,0,0,30,0,0,12,0,0,0,0,0
165,3,63,250000,0,0,0,1,30,0,0,11,0,0,0,0,0
166,3,63,319000,0,0,0,1,30,0,0,4,0,0,0,0,0
167,3,65,372000,0,0,0,1,30,0,0,11,0,0,0,0,0
168,3,65,266000,0,0,0,0,30,0,0,6,0,0,0,0,0
169,3,63,60000,0,0,0,0,30,0,0,9,0,0,0,0,0
170,3,55,164000,0,0,0,0,30,0,0,7,0,0,0,0,0
171,3,64,161000,0,0,0,0,30,0,0,1,0,0,0,0,0
172,3,67,113000,0,0,0,1,30,0,0,11,0,0,0,0,0
173,3,60,277000,0,0,0,1,30,0,0,2,0,0,0,0,0
174,3,64,374000,0,0,0,0,30,0,0,10,0,0,0,0,0
175,3,60,384000,0,0,0,0,30,0,0,11,0,0,0,0,0
176,3,55,60000,0,0,0,0,30,0,0,8,0,0,0,0,0
177,3,66,209000,0,0,0,1,30,0,0,5,0,0,0,0,0
178,3,61,334000,0,0,0,1,30,0,0,6,0,0,0,0,0
179,3,63,76000,0,0,0,0,30,0,0,8,0,0,0,0,0
180,3,56,166000,0,0,0,1,30,0,0,12,0,0,0,0,0
181,3,56,122000,0,0,0,0,30,0,0,1,0,0,0,0,0
182,3,57,90000,0,0,0,0,30,0,0,1,0,0,0,0,0
183,3,60,60000,0,0,0,0,30,0,0,10,0,0,0,0,0
184,3,57,277000,0,0,0,1,30,0,0,2,0,0,0,0,0
185,3,65,67000,0,0,0,1,30,0,0,5,0,0,0,0,0
186,3,55,377000,0,0,0,1,30,0,0,12,0,0,0,0,0
187,3,55,145000,0,0,0,1,30,0,0,7,0,0,0,0,0
188,3,63,60000,0,0,0,1,30,0,0,6,0,0,0,0,0
189,3,55,488000,0,0,0,0,30,0,0,6,0,0,0,0,0
190,3,61,213000,0,0,0,0,30,0,0,9,0,0,0,0,0
191,3,65,347000,0,0,0,0,30,0,0,1,0,0,0,0,0
192,3,60,265000,0,0,0,0,30,0,0,6,0,0,0,0,0
193,3,62,177000,0,0,0,1,30,0,0,11,0,0,0,0,0
194,3,61,166000,0,0,0,1,30,0,0,4,0,0,0,0,0
195,3,70,234000,0,0,0,1,30,0,0,7,0,0,0,0,0
196,3,62,282000,0,0,0,1,30,0,0,10,0,0,0,0,0
197,3,60,344000,0,0,0,1,30,0,0,4,0,0,0,0,0
198,3,65,233000,0,0,0,0,30,0,0,2,0,0,0,0,0
199,3,64,73000,0,0,0,1,30,0,0,2,0,0,0,0,0
200,3,64,549000,0,0,0,0,30,0,0,5,0,0,0,0,0
201,3,58,238000,0,0,0,1,30,0,0,8,0,0,0,0,0
202,3,59,463000,0,0,0,1,30,0,0,12,0,0,0,0,0
203,3,59,220000,0,0,0,0,30,0,0,10,0,0,0,0,0
204,3,60,261000,0,0,0,1,30,0,0,1,0,0,0,0,0
205,3,64,71000,0,0,0,1,30,0,0,6,0,0,0,0,0
206,3,70,106000,0,0,0,0,30,0,0,4,0,0,0,0,0
207,3,68,322000,0,0,0,1,30,0,0,11,0,0,0,0,0
208,3,55,163000,0,0,0,1,30,0,0,4,0,0,0,0,0
209,3,58,132000,0,0,0,0,30,0,0,8,0,0,0,0,0
210,3,67,260000,0,0,0,0,30,0,0,12,0,0,0,0,0
211,3,60,207000,0,0,0,1,30,0,0,10,0,0,0,0,0
212,3,69,139000,0,0,0,1,30,0,0,8,0,0,0,0,0
213,3,69,210000,0,0,0,0,30,0,0,11,0,0,0,0,0
214,3,60,549000,0,0,0,0,30,0,0,6,0,0,0,0,0
215,3,55,496000,0,0,0,0,30,0,0,3,0,0,0,0,0
216,3,66,339000,0,0,0,1,30,0,0,10,0,0,0,0,0
217,3,58,340000,0,0,0,0,30,0,0,6,0,0,0,0,0
218,3,66,170000,0,0,0,0,30,0,0,3,0,0,0,0,0
219,3,62,327000,0,0,0,1,30,0,0,3,0,0,0,0,0
220,3,70,163000,0,0,0,1,30,0,0,3,0,0,0,0,0
221,3,59,75000,0,0,0,1,30,0,0,12,0,0,0,0,0
222,3,64,210000,0,0,0,1,30,0,0,7,0,0,0,0,0
223,3,59,351000,0,0,0,0,30,0,0,6,0,0,0,0,0
224,3,60,243000,0,0,0,0,30,0,0,9,0,0,0,0,0
225,3,65,80000,0,0,0,1,30,0,0,5,0,0,0,0,0
226,3,65,60000,0,0,0,1,30,0,0,3,0,0,0,0,0
227,3,65,401000,0,0,0,0,30,0,0,2,0,0,0,0,0
228,3,70,143000,0,0,0,1,30,0,0,5,0,0,0,0,0
229,3,63,60000,0,0,0,1,30,0,0,9,0,0,0,0,0
230,3,55,60000,0,0,0,1,30,0,0,3,0,0,0,0,0
231,3,63,60000,0,0,0,0,30,0,0,9,0,0,0,0,0
232,3,63,254000,0,0,0,1,30,0,0,8,0,0,0,0,0
233,3,59,530000,0,0,0,1,30,0,0,10,0,0,0,0,0
234,3,65,96000,0,0,0,1,30,0,0,11,0,0,0,0,0
235,3,60,357000,0,0,0,0,30,0,0,7,0,0,0,0,0
236,3,61,131000,0,0,0,0,30,0,0,10,0,0,0,0,0
237,3,55,589000,0,0,0,0,30,0,0,7,0,0,0,0,0
238,3,62,168000,0,0,0,1,30,0,0,6,0,0,0,0,0
239,3,68,273000,0,0,0,0,30,0,0,9,0,0,0,0,0
240,3,68,299000,0,0,0,1,30,0,0,6,0,0,0,0,0
241,3,61,467000,0,0,0,0,30,0,0,9,0,0,0,0,0
242,3,65,150000,0,0,0,0,30,0,0,10,0,0,0,0,0
243,3,58,240000,0,0,0,0,30,0,0,7,0,0,0,0,0
244,3,64,98000,0,0,0,1,30,0,0,3,0,0,0,0,0
245,3,62,150000,0,0,0,1,30,0,0,8,0,0,0,0,0
246,3,58,193000,0,0,0,1,30,0,0,10,0,0,0,0,0
247,3,59,127000,0,0,0,0,30,0,0,8,0,0,0,0,0
248,3,63,217000,0,0,0,0,30,0,0,12,0,0,0,0,0
249,3,62,60000,0,0,0,0,30,0,0,9,0,0,0,0,0
250,3,60,183000,0,0,0,0,30,0,0,5,0,0,0,0,0
1,4,49,618000,60,0,0,1,40,0,0,8,0,0,0,0,0
2,4,52,614000,240,0,0,1,40,0,0,4,0,0,0,0,0
3,4,42,354000,72,0,0,0,40,0,0,7,0,0,0,0,0
4,4,39,470000,252,0,0,1,40,0,0,12,0,0,0,0,0
5,4,28,491000,84,0,0,0,40,0,0,12,0,0,0,0,0
6,4,41,474000,60,0,0,0,40,0,0,10,0,0,0,0,0
7,4,39,549000,60,0,0,1,40,0,0,8,0,0,0,0,0
8,4,43,327000,276,0,0,0,40,0,0,11,0,0,0,0,0
9,4,52,540000,480,0,0,0,40,0,0,1,0,0,0,0,0
10,4,52,440000,60,0,0,1,40,0,0,10,0,0,0,0,0
11,4,21,838000,300,0,0,0,40,0,0,11,0,0,0,0,0
12,4,47,595000,228,0,0,1,40,0,0,12,0,0,0,0,0
13,4,38,403000,264,0,0,1,40,0,0,8,0,0,0,0,0
14,4,34,552000,276,0,0,1,40,0,0,7,0,0,0,0,0
15,4,46,325000,312,0,0,0,40,0,0,7,0,0,0,0,0
16,4,48,679000,156,0,0,1,40,0,0,12,0,0,0,0,0
17,4,44,457000,192,0,0,0,40,0,0,12,0,0,0,0,0
18,4,42,269000,144,0,0,0,40,0,0,6,0,0,0,0,0
19,4,60,536000,180,0,0,1,40,0,0,3,0,0,0,0,0
20,4,60,439000,132,0,0,0,40,0,0,7,0,0,0,0,0
21,4,50,545000,168,0,0,0,40,0,0,8,0,0,0,0,0
22,4,49,406000,204,0,0,0,40,0,0,6,0,0,0,0,0
23,4,52,317000,372,0,0,0,40,0,0,5,0,0,0,0,0
24,4,34,553000,312,0,0,0,40,0,0,1,0,0,0,0,0
25,4,34,554000,168,0,0,0,40,0,0,6,0,0,0,0,0
26,4,37,680000,288,0,0,1,40,0,0,11,0,0,0,0,0
27,4,22,364000,60,0,0,1,40,0,0,10,0,0,0,0,0
28,4,60,331000,180,0,0,0,40,0,0,10,0,0,0,0,0
29,4,29,497000,60,0,0,1,40,0,0,1,0,0,0,0,0
30,4,39,765000,72,0,0,1,40,0,0,6,0,0,0,0,0
31,4,35,623000,72,0,0,1,40,0,0,1,0,0,0,0,0
32,4,40,496000,216,0,0,0,40,0,0,10,0,0,0,0,0
33,4,55,385000,300,0,0,0,40,0,0,2,0,0,0,0,0
34,4,28,557000,252,0,0,0,40,0,0,10,0,0,0,0,0
35,4,55,435000,168,0,0,0,40,0,0,9,0,0,0,0,0
36,4,47,568000,192,0,0,0,40,0,0,7,0,0,0,0,0
37,4,41,445000,324,0,0,1,40,0,0,10,0,0,0,0,0
38,4,34,773000,228,0,0,1,40,0,0,2,0,0,0,0,0
39,4,33,766000,204,0,0,1,40,0,0,3,0,0,0,0,0
40,4,33,414000,480,0,0,0,40,0,0,1,0,0,0,0,0
41,4,32,444000,168,0,0,1,40,0,0,3,0,0,0,0,0
42,4,41,328000,108,0,0,0,40,0,0,10,0,0,0,0,0
43,4,54,563000,156,0,0,1,40,0,0,12,0,0,0,0,0
44,4,21,552000,348,0,0,1,40,0,0,8,0,0,0,0,0
45,4,31,650000,168,0,0,0,40,0,0,10,0,0,0,0,0
46,4,41,463000,144,0,0,0,40,0,0,2,0,0,0,0,0
47,4,44,630000,204,0,0,0,40,0,0,2,0,0,0,0,0
48,4,41,696000,168,0,0,0,40,0,0,10,0,0,0,0,0
49,4,35,649000,144,0,0,0,40,0,0,3,0,0,0,0,0
50,4,24,365000,96,0,0,1,40,0,0,2,0,0,0,0,0
51,4,22,447000,216,0,0,1,40,0,0,7,0,0,0,0,0
52,4,55,249000,108,0,0,1,40,0,0,3,0,0,0,0,0
53,4,44,416000,192,0,0,0,40,0,0,7,0,0,0,0,0
54,4,24,741000,156,0,0,1,40,0,0,4,0,0,0,0,0
55,4,42,591000,276,0,0,1,40,0,0,4,0,0,0,0,0
56,4,21,654000,60,0,0,0,40,0,0,2,0,0,0,0,0
57,4,43,383000,216,0,0,0,40,0,0,7,0,0,0,0,0
58,4,39,230000,300,0,0,0,40,0,0,12,0,0,0,0,0
59,4,33,294000,120,0,0,0,40,0,0,3,0,0,0,0,0
60,4,47,369000,144,0,0,0,40,0,0,3,0,0,0,0,0
61,4,34,351000,96,0,0,0,40,0,0,12,0,0,0,0,0
62,4,22,736000,288,0,0,0,40,0,0,7,0,0,0,0,0
63,4,47,330000,156,0,0,0,40,0,0,12,0,0,0,0,0
64,4,52,437000,60,0,0,0,40,0,0,4,0,0,0,0,0
65,4,42,581000,288,0,0,1,40,0,0,2,0,0,0,0,0
66,4,57,419000,144,0,0,0,40,0,0,2,0,0,0,0,0
67,4,27,582000,240,0,0,1,40,0,0,5,0,0,0,0,0
68,4,37,720000,60,0,0,0,40,0,0,5,0,0,0,0,0
69,4,49,617000,216,0,0,1,40,0,0,9,0,0,0,0,0
70,4,25,483000,144,0,0,1,40,0,0,5,0,0,0,0,0
71,4,28,816000,300,0,0,1,40,0,0,7,0,0,0,0,0
72,4,54,695000,276,0,0,1,40,0,0,2,0,0,0,0,0
73,4,23,555000,120,0,0,0,40,0,0,2,0,0,0,0,0
74,4,23,889000,84,0,0,1,40,0,0,6,0,0,0,0,0
75,4,39,312000,216,0,0,1,40,0,0,9,0,0,0,0,0
76,4,53,528000,204,0,0,1,40,0,0,5,0,0,0,0,0
77,4,37,559000,192,0,0,1,40,0,0,3,0,0,0,0,0
78,4,49,525000,60,0,0,0,40,0,0,10,0,0,0,0,0
79,4,60,741000,60,0,0,0,40,0,0,11,0,0,0,0,0
80,4,42,589000,288,0,0,1,40,0,0,2,0,0,0,0,0
81,4,54,371000,60,0,0,0,40,0,0,8,0,0,0,0,0
82,4,38,586000,60,0,0,1,40,0,0,10,0,0,0,0,0
83,4,34,442000,180,0,0,0,40,0,0,1,0,0,0,0,0
84,4,27,401000,216,0,0,1,40,0,0,2,0,0,0,0,0
85,4,32,476000,204,0,0,1,40,0,0,4,0,0,0,0,0
86,4,51,454000,108,0,0,0,40,0,0,2,0,0,0,0,0
87,4,59,538000,252,0,0,1,40,0,0,6,0,0,0,0,0
88,4,50,459000,192,0,0,1,40,0,0,7,0,0,0,0,0
89,4,31,492000,276,0,0,1,40,0,0,7,0,0,0,0,0
90,4,46,673000,348,0,0,1,40,0,0,2,0,0,0,0,0
91,4,39,201000,204,0,0,1,40,0,0,6,0,0,0,0,0
92,4,44,423000,276,0,0,0,40,0,0,2,0,0,0,0,0
93,4,35,455000,108,0,0,1,40,0,0,12,0,0,0,0,0
94,4,32,480000,276,0,0,0,40,0,0,4,0,0,0,0,0
95,4,37,767000,312,0,0,0,40,0,0,4,0,0,0,0,0
96,4,41,723000,204,0,0,0,40,0,0,5,0,0,0,0,0
97,4,25,539000,252,0,0,0,40,0,0,2,0,0,0,0,0
98,4,52,698000,204,0,0,1,40,0,0,12,0,0,0,0,0
99,4,49,522000,96,0,0,1,40,0,0,10,0,0,0,0,0
100,4,40,469000,288,0,0,0,40,0,0,10,0,0,0,0,0
101,4,26,642000,456,0,0,1,40,0,0,12,0,0,0,0,0
102,4,33,559000,96,0,0,1,40,0,0,3,0,0,0,0,0
103,4,51,767000,60,0,0,0,40,0,0,1,0,0,0,0,0
104,4,55,471000,312,0,0,0,40,0,0,11,0,0,0,0,0
105,4,28,592000,240,0,0,0,40,0,0,6,0,0,0,0,0
106,4,48,525000,192,0,0,0,40,0,0,1,0,0,0,0,0
107,4,31,199000,216,0,0,0,40,0,0,6,0,0,0,0,0
108,4,40,367000,240,0,0,1,40,0,0,9,0,0,0,0,0
109,4,60,507000,204,0,0,1,40,0,0,3,0,0,0,0,0
110,4,33,505000,228,0,0,0,40,0,0,4,0,0,0,0,0
111,4,60,486000,264,0,0,0,40,0,0,3,0,0,0,0,0
112,4,42,523000,60,0,0,1,40,0,0,6,0,0,0,0,0
113,4,60,747000,180,0,0,1,40,0,0,8,0,0,0,0,0
114,4,54,366000,132,0,0,0,40,0,0,6,0,0,0,0,0
115,4,56,432000,324,0,0,0,40,0,0,10,0,0,0,0,0
116,4,60,678000,228,0,0,0,40,0,0,5,0,0,0,0,0
117,4,36,663000,192,0,0,0,40,0,0,4,0,0,0,0,0
118,4,46,429000,384,0,0,1,40,0,0,6,0,0,0,0,0
119,4,37,474000,300,0,0,0,40,0,0,12,0,0,0,0,0
120,4,26,630000,156,0,0,0,40,0,0,6,0,0,0,0,0
121,4,60,216000,252,0,0,0,40,0,0,8,0,0,0,0,0
122,4,39,252000,420,0,0,1,40,0,0,4,0,0,0,0,0
123,4,45,191000,264,0,0,1,40,0,0,4,0,0,0,0,0
124,4,31,527000,108,0,0,1,40,0,0,6,0,0,0,0,0
125,4,52,367000,264,0,0,0,40,0,0,2,0,0,0,0,0
126,4,39,459000,384,0,0,0,40,0,0,6,0,0,0,0,0
127,4,34,305000,168,0,0,0,40,0,0,5,0,0,0,0,0
128,4,26,834000,96,0,0,1,40,0,0,3,0,0,0,0,0
129,4,53,413000,300,0,0,1,40,0,0,4,0,0,0,0,0
130,4,38,661000,216,0,0,0,40,0,0,7,0,0,0,0,0
131,4,48,398000,312,0,0,0,40,0,0,8,0,0,0,0,0
132,4,43,208000,252,0,0,1,40,0,0,7,0,0,0,0,0
133,4,60,284000,60,0,0,1,40,0,0,1,0,0,0,0,0
134,4,60,432000,192,0,0,1,40,0,0,3,0,0,0,0,0
135,4,46,417000,60,0,0,1,40,0,0,2,0,0,0,0,0
136,4,52,483000,360,0,0,1,40,0,0,8,0,0,0,0,0
137,4,22,722000,96,0,0,0,40,0,0,6,0,0,0,0,0
138,4,21,487000,204,0,0,0,40,0,0,3,0,0,0,0,0
139,4,58,390000,240,0,0,1,40,0,0,5,0,0,0,0,0
140,4,49,242000,156,0,0,1,40,0,0,1,0,0,0,0,0
141,4,44,843000,228,0,0,0,40,0,0,2,0,0,0,0,0
142,4,32,643000,288,0,0,0,40,0,0,3,0,0,0,0,0
143,4,36,533000,60,0,0,1,40,0,0,6,0,0,0,0,0
144,4,58,344000,96,0,0,0,40,0,0,6,0,0,0,0,0
145,4,46,707000,264,0,0,0,40,0,0,1,0,0,0,0,0
146,4,43,347000,216,0,0,0,40,0,0,9,0,0,0,0,0
147,4,57,401000,60,0,0,0,40,0,0,1,0,0,0,0,0
148,4,32,457000,60,0,0,1,40,0,0,9,0,0,0,0,0
149,4,46,609000,60,0,0,0,40,0,0,3,0,0,0,0,0
150,4,40,334000,252,0,0,0,40,0,0,9,0,0,0,0,0
151,4,31,271000,60,0,0,1,40,0,0,9,0,0,0,0,0
152,4,47,466000,60,0,0,0,40,0,0,7,0,0,0,0,0
153,4,60,249000,156,0,0,0,40,0,0,4,0,0,0,0,0
154,4,48,743000,84,0,0,0,40,0,0,8,0,0,0,0,0
155,4,27,695000,288,0,0,1,40,0,0,5,0,0,0,0,0
156,4,46,607000,240,0,0,1,40,0,0,10,0,0,0,0,0
157,4,47,681000,228,0,0,0,40,0,0,2,0,0,0,0,0
158,4,57,276000,84,0,0,0,40,0,0,8,0,0,0,0,0
159,4,36,461000,300,0,0,0,40,0,0,2,0,0,0,0,0
160,4,60,389000,288,0,0,1,40,0,0,1,0,0,0,0,0
161,4,57,462000,204,0,0,0,40,0,0,10,0,0,0,0,0
162,4,34,511000,144,0,0,1,40,0,0,10,0,0,0,0,0
163,4,52,1039000,288,0,0,0,40,0,0,7,0,0,0,0,0
164,4,46,288000,60,0,0,0,40,0,0,7,0,0,0,0,0
165,4,40,479000,132,0,0,0,40,0,0,8,0,0,0,0,0
166,4,46,541000,180,0,0,1,40,0,0,6,0,0,0,0,0
167,4,36,555000,60,0,0,0,40,0,0,5,0,0,0,0,0
168,4,50,653000,108,0,0,0,40,0,0,7,0,0,0,0,0
169,4,40,412000,156,0,0,0,40,0,0,8,0,0,0,0,0
170,4,40,402000,168,0,0,0,40,0,0,10,0,0,0,0,0
171,4,44,585000,132,0,0,1,40,0,0,2,0,0,0,0,0
172,4,45,347000,156,0,0,0,40,0,0,6,0,0,0,0,0
173,4,21,210000,348,0,0,1,40,0,0,5,0,0,0,0,0
174,4,21,807000,204,0,0,0,40,0,0,4,0,0,0,0,0
175,4,40,581000,60,0,0,1,40,0,0,11,0,0,0,0,0
176,4,35,614000,312,0,0,1,40,0,0,11,0,0,0,0,0
177,4,33,469000,192,0,0,1,40,0,0,9,0,0,0,0,0
178,4,38,365000,216,0,0,0,40,0,0,12,0,0,0,0,0
179,4,39,533000,432,0,0,1,40,0,0,10,0,0,0,0,0
180,4,39,352000,168,0,0,1,40,0,0,4,0,0,0,0,0
181,4,60,330000,84,0,0,0,40,0,0,2,0,0,0,0,0
182,4,41,545000,72,0,0,1,40,0,0,8,0,0,0,0,0
183,4,47,621000,60,0,0,1,40,0,0,12,0,0,0,0,0
184,4,31,606000,264,0,0,1,40,0,0,11,0,0,0,0,0
185,4,47,583000,312,0,0,0,40,0,0,2,0,0,0,0,0
186,4,50,567000,180,0,0,1,40,0,0,2,0,0,0,0,0
